CMDLINE /home/blueman69/anaconda3/envs/dataSc/bin/python main.py
MEM 484.644531 1657731119.7625
MEM 484.644531 1657731119.8629
MEM 484.644531 1657731119.9632
MEM 484.644531 1657731120.0635
MEM 484.644531 1657731120.1639
MEM 484.644531 1657731120.2643
MEM 484.902344 1657731120.3646
MEM 484.902344 1657731120.4649
MEM 484.902344 1657731120.5652
MEM 484.902344 1657731120.6656
MEM 484.902344 1657731120.7659
MEM 484.902344 1657731120.8662
MEM 485.160156 1657731120.9666
MEM 485.160156 1657731121.0669
MEM 485.160156 1657731121.1674
MEM 485.160156 1657731121.2678
MEM 485.160156 1657731121.3681
MEM 485.160156 1657731121.4685
MEM 485.160156 1657731121.5689
MEM 485.417969 1657731121.6692
MEM 485.417969 1657731121.7696
MEM 485.417969 1657731121.8699
MEM 485.417969 1657731121.9703
MEM 485.417969 1657731122.0706
MEM 485.417969 1657731122.1709
MEM 485.417969 1657731122.2713
MEM 485.675781 1657731122.3716
MEM 485.675781 1657731122.4720
MEM 485.675781 1657731122.5723
MEM 485.675781 1657731122.6726
MEM 485.675781 1657731122.7730
MEM 485.675781 1657731122.8733
MEM 485.933594 1657731122.9736
MEM 485.933594 1657731123.0740
MEM 485.933594 1657731123.1743
MEM 486.191406 1657731123.2747
MEM 486.707031 1657731123.3750
MEM 486.964844 1657731123.4753
MEM 487.480469 1657731123.5756
MEM 487.996094 1657731123.6760
MEM 488.511719 1657731123.7763
MEM 488.769531 1657731123.8766
MEM 489.027344 1657731123.9769
MEM 489.542969 1657731124.0773
MEM 490.058594 1657731124.1777
MEM 490.574219 1657731124.2780
MEM 490.832031 1657731124.3784
MEM 491.089844 1657731124.4788
MEM 491.605469 1657731124.5792
MEM 492.121094 1657731124.6795
MEM 492.378906 1657731124.7799
MEM 492.894531 1657731124.8802
MEM 493.152344 1657731124.9805
MEM 493.667969 1657731125.0809
MEM 493.925781 1657731125.1812
MEM 494.441406 1657731125.2815
MEM 494.957031 1657731125.3818
MEM 495.214844 1657731125.4822
MEM 495.730469 1657731125.5832
MEM 495.988281 1657731125.6835
MEM 496.503906 1657731125.7838
MEM 497.019531 1657731125.8842
MEM 497.277344 1657731125.9846
MEM 497.792969 1657731126.0849
MEM 498.050781 1657731126.1852
MEM 498.566406 1657731126.2856
MEM 499.082031 1657731126.3860
MEM 499.339844 1657731126.4863
MEM 499.855469 1657731126.5867
MEM 500.371094 1657731126.6872
MEM 500.628906 1657731126.7875
MEM 501.144531 1657731126.8878
MEM 501.402344 1657731126.9882
MEM 501.917969 1657731127.0885
MEM 502.175781 1657731127.1889
MEM 502.691406 1657731127.2892
MEM 502.949219 1657731127.3896
MEM 503.207031 1657731127.4900
MEM 503.722656 1657731127.5903
MEM 504.238281 1657731127.6906
MEM 504.753906 1657731127.7909
MEM 505.269531 1657731127.8913
MEM 505.785156 1657731127.9916
MEM 506.300781 1657731128.0920
MEM 506.816406 1657731128.1923
MEM 507.332031 1657731128.2927
MEM 507.589844 1657731128.3930
MEM 508.105469 1657731128.4933
MEM 508.621094 1657731128.5937
MEM 509.136719 1657731128.6940
MEM 509.652344 1657731128.7944
MEM 510.425781 1657731128.8947
MEM 510.941406 1657731128.9950
MEM 511.457031 1657731129.0954
MEM 511.972656 1657731129.1957
MEM 512.488281 1657731129.2960
MEM 513.003906 1657731129.3964
MEM 513.519531 1657731129.4968
MEM 513.777344 1657731129.5971
MEM 514.292969 1657731129.6975
MEM 514.808594 1657731129.7978
MEM 515.582031 1657731129.8981
MEM 516.097656 1657731129.9985
MEM 516.613281 1657731130.0988
MEM 517.128906 1657731130.1992
MEM 517.644531 1657731130.2995
MEM 518.160156 1657731130.3998
MEM 518.675781 1657731130.5002
MEM 518.933594 1657731130.6005
MEM 519.449219 1657731130.7009
MEM 519.964844 1657731130.8012
MEM 520.480469 1657731130.9015
MEM 520.996094 1657731131.0019
MEM 521.769531 1657731131.1022
MEM 522.027344 1657731131.2025
MEM 522.542969 1657731131.3029
MEM 523.058594 1657731131.4032
MEM 523.574219 1657731131.5035
MEM 524.089844 1657731131.6039
MEM 524.605469 1657731131.7042
MEM 525.121094 1657731131.8046
MEM 525.636719 1657731131.9049
MEM 526.152344 1657731132.0052
MEM 526.925781 1657731132.1056
MEM 527.183594 1657731132.2059
MEM 527.699219 1657731132.3062
MEM 528.214844 1657731132.4066
MEM 528.730469 1657731132.5069
MEM 529.246094 1657731132.6073
MEM 529.761719 1657731132.7077
MEM 530.277344 1657731132.8080
MEM 530.792969 1657731132.9083
MEM 531.308594 1657731133.0087
MEM 531.824219 1657731133.1090
MEM 532.339844 1657731133.2094
MEM 532.855469 1657731133.3097
MEM 533.371094 1657731133.4100
MEM 533.886719 1657731133.5104
MEM 534.402344 1657731133.6107
MEM 534.917969 1657731133.7110
MEM 535.433594 1657731133.8113
MEM 535.949219 1657731133.9117
MEM 536.464844 1657731134.0120
MEM 536.980469 1657731134.1123
MEM 537.496094 1657731134.2126
MEM 538.011719 1657731134.3129
MEM 538.527344 1657731134.4134
MEM 539.042969 1657731134.5137
MEM 539.558594 1657731134.6141
MEM 540.074219 1657731134.7145
MEM 540.332031 1657731134.8148
MEM 540.847656 1657731134.9152
MEM 541.363281 1657731135.0155
MEM 541.878906 1657731135.1158
MEM 542.394531 1657731135.2162
MEM 542.910156 1657731135.3165
MEM 543.425781 1657731135.4168
MEM 543.941406 1657731135.5172
MEM 544.457031 1657731135.6175
MEM 544.972656 1657731135.7178
MEM 545.488281 1657731135.8182
MEM 546.003906 1657731135.9185
MEM 546.519531 1657731136.0189
MEM 547.035156 1657731136.1192
MEM 547.550781 1657731136.2195
MEM 547.808594 1657731136.3199
MEM 548.324219 1657731136.4202
MEM 548.839844 1657731136.5205
MEM 549.871094 1657731136.6209
MEM 550.128906 1657731136.7213
MEM 550.644531 1657731136.8216
MEM 551.160156 1657731136.9219
MEM 551.675781 1657731137.0222
MEM 552.191406 1657731137.1226
MEM 552.449219 1657731137.2230
MEM 552.964844 1657731137.3233
MEM 553.480469 1657731137.4236
MEM 553.996094 1657731137.5240
MEM 554.511719 1657731137.6243
MEM 555.027344 1657731137.7246
MEM 555.542969 1657731137.8250
MEM 556.058594 1657731137.9253
MEM 556.574219 1657731138.0256
MEM 557.089844 1657731138.1259
MEM 557.605469 1657731138.2263
MEM 558.121094 1657731138.3267
MEM 558.636719 1657731138.4269
MEM 559.152344 1657731138.5273
MEM 559.667969 1657731138.6277
MEM 559.925781 1657731138.7280
MEM 560.441406 1657731138.8284
MEM 560.957031 1657731138.9287
MEM 561.472656 1657731139.0291
MEM 561.988281 1657731139.1294
MEM 562.503906 1657731139.2297
MEM 563.019531 1657731139.3301
MEM 563.535156 1657731139.4304
MEM 564.050781 1657731139.5308
MEM 564.566406 1657731139.6312
MEM 565.082031 1657731139.7316
MEM 565.597656 1657731139.8319
MEM 566.113281 1657731139.9334
MEM 566.628906 1657731140.0339
MEM 567.144531 1657731140.1342
MEM 567.402344 1657731140.2345
MEM 567.917969 1657731140.3349
MEM 568.433594 1657731140.4352
MEM 568.949219 1657731140.5356
MEM 569.464844 1657731140.6359
MEM 569.980469 1657731140.7362
MEM 570.496094 1657731140.8366
MEM 571.011719 1657731140.9369
MEM 571.527344 1657731141.0373
MEM 572.042969 1657731141.1376
MEM 572.558594 1657731141.2379
MEM 573.074219 1657731141.3383
MEM 573.589844 1657731141.4387
MEM 574.105469 1657731141.5390
MEM 574.621094 1657731141.6394
MEM 575.136719 1657731141.7397
MEM 575.652344 1657731141.8401
MEM 576.425781 1657731141.9404
MEM 576.683594 1657731142.0407
MEM 576.941406 1657731142.1416
MEM 577.457031 1657731142.2419
MEM 578.230469 1657731142.3423
MEM 578.488281 1657731142.4426
MEM 579.261719 1657731142.5430
MEM 579.519531 1657731142.6433
MEM 580.035156 1657731142.7436
MEM 580.550781 1657731142.8440
MEM 581.066406 1657731142.9443
MEM 581.582031 1657731143.0446
MEM 582.097656 1657731143.1450
MEM 582.613281 1657731143.2453
MEM 583.128906 1657731143.3456
MEM 583.644531 1657731143.4460
MEM 584.160156 1657731143.5463
MEM 584.675781 1657731143.6466
MEM 584.933594 1657731143.7470
MEM 585.449219 1657731143.8473
MEM 585.964844 1657731143.9477
MEM 586.480469 1657731144.0480
MEM 586.996094 1657731144.1483
MEM 587.769531 1657731144.2486
MEM 588.027344 1657731144.3490
MEM 588.542969 1657731144.4493
MEM 589.058594 1657731144.5496
MEM 589.574219 1657731144.6500
MEM 589.832031 1657731144.7502
MEM 590.605469 1657731144.8506
MEM 591.121094 1657731144.9509
MEM 591.636719 1657731145.0513
MEM 592.152344 1657731145.1516
MEM 592.410156 1657731145.2520
MEM 592.925781 1657731145.3524
MEM 593.441406 1657731145.4528
MEM 593.957031 1657731145.5531
MEM 594.730469 1657731145.6534
MEM 594.988281 1657731145.7538
MEM 595.503906 1657731145.8541
MEM 596.019531 1657731145.9544
MEM 596.535156 1657731146.0548
MEM 597.050781 1657731146.1551
MEM 597.566406 1657731146.2554
MEM 598.082031 1657731146.3558
MEM 598.597656 1657731146.4561
MEM 598.855469 1657731146.5564
MEM 599.371094 1657731146.6568
MEM 599.886719 1657731146.7571
MEM 600.402344 1657731146.8575
MEM 600.917969 1657731146.9578
MEM 601.433594 1657731147.0582
MEM 601.949219 1657731147.1585
MEM 602.464844 1657731147.2589
MEM 602.722656 1657731147.3592
MEM 603.238281 1657731147.4595
MEM 603.753906 1657731147.5598
MEM 604.269531 1657731147.6602
MEM 604.785156 1657731147.7606
MEM 605.300781 1657731147.8610
MEM 605.816406 1657731147.9612
MEM 606.074219 1657731148.0616
MEM 606.589844 1657731148.1623
MEM 607.105469 1657731148.2626
MEM 607.621094 1657731148.3629
MEM 608.136719 1657731148.4633
MEM 608.652344 1657731148.5636
MEM 608.910156 1657731148.6639
MEM 609.425781 1657731148.7643
MEM 609.941406 1657731148.8647
MEM 610.457031 1657731148.9650
MEM 610.972656 1657731149.0653
MEM 611.488281 1657731149.1656
MEM 612.003906 1657731149.2660
MEM 612.777344 1657731149.3663
MEM 613.035156 1657731149.4666
MEM 613.550781 1657731149.5669
MEM 614.066406 1657731149.6672
MEM 614.324219 1657731149.7676
MEM 614.839844 1657731149.8679
MEM 615.355469 1657731149.9683
MEM 615.871094 1657731150.0686
MEM 616.386719 1657731150.1690
MEM 616.902344 1657731150.2694
MEM 617.160156 1657731150.3697
MEM 617.675781 1657731150.4701
MEM 618.191406 1657731150.5704
MEM 618.707031 1657731150.6708
MEM 619.222656 1657731150.7711
MEM 619.738281 1657731150.8715
MEM 620.253906 1657731150.9718
MEM 620.511719 1657731151.0720
MEM 621.027344 1657731151.1723
MEM 621.542969 1657731151.2727
MEM 622.058594 1657731151.3731
MEM 622.574219 1657731151.4734
MEM 623.089844 1657731151.5737
MEM 623.605469 1657731151.6741
MEM 624.121094 1657731151.7744
MEM 624.636719 1657731151.8747
MEM 624.894531 1657731151.9751
MEM 625.410156 1657731152.0754
MEM 625.925781 1657731152.1757
MEM 626.699219 1657731152.2761
MEM 626.957031 1657731152.3765
MEM 627.472656 1657731152.4768
MEM 627.988281 1657731152.5772
MEM 628.503906 1657731152.6775
MEM 629.019531 1657731152.7778
MEM 629.535156 1657731152.8782
MEM 630.050781 1657731152.9785
MEM 630.566406 1657731153.0788
MEM 631.339844 1657731153.1791
MEM 631.339844 1657731153.2794
MEM 631.855469 1657731153.3798
MEM 632.628906 1657731153.4801
MEM 633.144531 1657731153.5805
MEM 633.402344 1657731153.6808
MEM 633.917969 1657731153.7811
MEM 634.433594 1657731153.8814
MEM 634.949219 1657731153.9818
MEM 635.464844 1657731154.0821
MEM 635.980469 1657731154.1825
MEM 636.496094 1657731154.2828
MEM 637.011719 1657731154.3831
MEM 637.269531 1657731154.4834
MEM 637.785156 1657731154.5838
MEM 638.558594 1657731154.6842
MEM 639.074219 1657731154.7845
MEM 639.332031 1657731154.8849
MEM 639.847656 1657731154.9852
MEM 640.363281 1657731155.0855
MEM 640.878906 1657731155.1859
MEM 641.394531 1657731155.2862
MEM 641.910156 1657731155.3866
MEM 642.425781 1657731155.4869
MEM 642.941406 1657731155.5872
MEM 643.199219 1657731155.6875
MEM 643.714844 1657731155.7878
MEM 644.230469 1657731155.8881
MEM 644.746094 1657731155.9884
MEM 645.261719 1657731156.0888
MEM 645.777344 1657731156.1891
MEM 646.292969 1657731156.2894
MEM 646.808594 1657731156.3898
MEM 647.066406 1657731156.4901
MEM 647.582031 1657731156.5905
MEM 648.097656 1657731156.6908
MEM 648.613281 1657731156.7912
MEM 649.386719 1657731156.8915
MEM 649.644531 1657731156.9919
MEM 650.160156 1657731157.0922
MEM 650.675781 1657731157.1926
MEM 651.191406 1657731157.2929
MEM 651.707031 1657731157.3933
MEM 652.222656 1657731157.4936
MEM 652.480469 1657731157.5939
MEM 652.996094 1657731157.6943
MEM 653.511719 1657731157.7946
MEM 654.027344 1657731157.8949
MEM 654.542969 1657731157.9953
MEM 655.058594 1657731158.0956
MEM 655.316406 1657731158.1960
MEM 655.832031 1657731158.2963
MEM 656.347656 1657731158.3966
MEM 656.863281 1657731158.4969
MEM 657.378906 1657731158.5973
MEM 657.894531 1657731158.6976
MEM 658.152344 1657731158.7980
MEM 658.667969 1657731158.8983
MEM 659.183594 1657731158.9986
MEM 659.699219 1657731159.0989
MEM 660.214844 1657731159.1993
MEM 660.730469 1657731159.2996
MEM 660.730469 1657731159.3999
MEM 660.988281 1657731159.5003
MEM 661.503906 1657731159.6006
MEM 661.761719 1657731159.7010
MEM 662.535156 1657731159.8013
MEM 662.792969 1657731159.9015
MEM 663.308594 1657731160.0019
MEM 664.082031 1657731160.1022
MEM 664.339844 1657731160.2026
MEM 664.855469 1657731160.3029
MEM 665.371094 1657731160.4033
MEM 665.628906 1657731160.5037
MEM 666.144531 1657731160.6039
MEM 666.660156 1657731160.7042
MEM 667.433594 1657731160.8046
MEM 667.949219 1657731160.9049
MEM 668.207031 1657731161.0052
MEM 668.722656 1657731161.1056
MEM 669.238281 1657731161.2059
MEM 669.496094 1657731161.3062
MEM 670.011719 1657731161.4066
MEM 670.527344 1657731161.5069
MEM 671.042969 1657731161.6073
MEM 671.558594 1657731161.7076
MEM 672.074219 1657731161.8079
MEM 672.589844 1657731161.9082
MEM 672.847656 1657731162.0086
MEM 673.363281 1657731162.1089
MEM 673.878906 1657731162.2093
MEM 674.394531 1657731162.3096
MEM 674.910156 1657731162.4100
MEM 675.425781 1657731162.5104
MEM 675.941406 1657731162.6108
MEM 676.199219 1657731162.7111
MEM 676.714844 1657731162.8115
MEM 677.230469 1657731162.9118
MEM 677.746094 1657731163.0121
MEM 678.261719 1657731163.1125
MEM 678.777344 1657731163.2129
MEM 679.035156 1657731163.3132
MEM 679.550781 1657731163.4135
MEM 680.066406 1657731163.5138
MEM 680.582031 1657731163.6142
MEM 681.097656 1657731163.7146
MEM 681.613281 1657731163.8149
MEM 682.128906 1657731163.9152
MEM 682.644531 1657731164.0156
MEM 683.160156 1657731164.1159
MEM 683.675781 1657731164.2162
MEM 684.191406 1657731164.3166
MEM 684.449219 1657731164.4169
MEM 684.964844 1657731164.5172
MEM 685.738281 1657731164.6175
MEM 685.996094 1657731164.7179
MEM 686.511719 1657731164.8182
MEM 687.027344 1657731164.9186
MEM 687.285156 1657731165.0189
MEM 687.800781 1657731165.1193
MEM 688.316406 1657731165.2196
MEM 688.832031 1657731165.3200
MEM 689.347656 1657731165.4203
MEM 689.863281 1657731165.5207
MEM 690.378906 1657731165.6211
MEM 690.894531 1657731165.7214
MEM 691.410156 1657731165.8218
MEM 691.667969 1657731165.9221
MEM 692.183594 1657731166.0225
MEM 692.699219 1657731166.1229
MEM 693.214844 1657731166.2232
MEM 693.730469 1657731166.3235
MEM 694.246094 1657731166.4239
MEM 694.761719 1657731166.5242
MEM 695.277344 1657731166.6246
MEM 695.535156 1657731166.7249
MEM 696.308594 1657731166.8253
MEM 696.566406 1657731166.9256
MEM 697.082031 1657731167.0259
MEM 697.597656 1657731167.1263
MEM 698.113281 1657731167.2267
MEM 698.628906 1657731167.3270
MEM 698.886719 1657731167.4273
MEM 699.402344 1657731167.5276
MEM 700.175781 1657731167.6279
MEM 700.691406 1657731167.7283
MEM 700.949219 1657731167.8287
MEM 701.464844 1657731167.9290
MEM 701.980469 1657731168.0295
MEM 702.238281 1657731168.1299
MEM 702.753906 1657731168.2302
MEM 703.269531 1657731168.3306
MEM 704.042969 1657731168.4309
MEM 704.300781 1657731168.5313
MEM 704.816406 1657731168.6317
MEM 705.074219 1657731168.7321
MEM 705.589844 1657731168.8325
MEM 705.847656 1657731168.9328
MEM 706.363281 1657731169.0332
MEM 706.878906 1657731169.1335
MEM 707.394531 1657731169.2339
MEM 707.910156 1657731169.3342
MEM 708.425781 1657731169.4345
MEM 708.683594 1657731169.5349
MEM 709.714844 1657731169.6352
MEM 710.230469 1657731169.7356
MEM 710.746094 1657731169.8360
MEM 711.003906 1657731169.9363
MEM 711.777344 1657731170.0367
MEM 712.035156 1657731170.1373
MEM 712.550781 1657731170.2376
MEM 713.066406 1657731170.3380
MEM 713.582031 1657731170.4383
MEM 714.097656 1657731170.5386
MEM 714.613281 1657731170.6390
MEM 714.871094 1657731170.7394
MEM 715.644531 1657731170.8397
MEM 716.160156 1657731170.9401
MEM 716.417969 1657731171.0404
MEM 716.933594 1657731171.1408
MEM 717.449219 1657731171.2412
MEM 717.964844 1657731171.3415
MEM 718.480469 1657731171.4418
MEM 718.996094 1657731171.5422
MEM 719.511719 1657731171.6425
MEM 719.769531 1657731171.7429
MEM 720.285156 1657731171.8432
MEM 720.800781 1657731171.9435
MEM 721.316406 1657731172.0439
MEM 721.832031 1657731172.1442
MEM 722.347656 1657731172.2445
MEM 722.859375 1657731172.3448
MEM 723.375000 1657731172.4452
MEM 723.890625 1657731172.5455
MEM 724.148438 1657731172.6458
MEM 724.664062 1657731172.7462
MEM 725.179688 1657731172.8465
MEM 725.695312 1657731172.9469
MEM 726.210938 1657731173.0472
MEM 726.726562 1657731173.1475
MEM 727.242188 1657731173.2478
MEM 727.757812 1657731173.3482
MEM 728.015625 1657731173.4486
MEM 728.531250 1657731173.5489
MEM 729.046875 1657731173.6492
MEM 729.562500 1657731173.7495
MEM 730.078125 1657731173.8499
MEM 730.593750 1657731173.9502
MEM 731.109375 1657731174.0505
MEM 731.367188 1657731174.1509
MEM 731.882812 1657731174.2512
MEM 732.398438 1657731174.3516
MEM 732.914062 1657731174.4519
MEM 733.429688 1657731174.5523
MEM 733.945312 1657731174.6527
MEM 734.460938 1657731174.7530
MEM 734.718750 1657731174.8533
MEM 735.234375 1657731174.9536
MEM 735.750000 1657731175.0540
MEM 736.265625 1657731175.1543
MEM 736.781250 1657731175.2546
MEM 737.296875 1657731175.3550
MEM 737.554688 1657731175.4553
MEM 738.070312 1657731175.5556
MEM 738.585938 1657731175.6560
MEM 739.101562 1657731175.7563
MEM 739.617188 1657731175.8566
MEM 740.132812 1657731175.9570
MEM 740.648438 1657731176.0573
MEM 741.164062 1657731176.1577
MEM 741.421875 1657731176.2581
MEM 741.937500 1657731176.3584
MEM 742.453125 1657731176.4588
MEM 742.968750 1657731176.5591
MEM 743.226562 1657731176.6594
MEM 744.000000 1657731176.7598
MEM 744.515625 1657731176.8601
MEM 744.773438 1657731176.9604
MEM 745.289062 1657731177.0608
MEM 745.804688 1657731177.1612
MEM 746.320312 1657731177.2615
MEM 746.835938 1657731177.3618
MEM 747.093750 1657731177.4622
MEM 747.867188 1657731177.5625
MEM 748.125000 1657731177.6629
MEM 748.640625 1657731177.7632
MEM 749.156250 1657731177.8636
MEM 749.671875 1657731177.9639
MEM 750.187500 1657731178.0643
MEM 750.445312 1657731178.1647
MEM 750.960938 1657731178.2650
MEM 751.476562 1657731178.3654
MEM 751.992188 1657731178.4657
MEM 752.507812 1657731178.5660
MEM 753.023438 1657731178.6664
MEM 753.539062 1657731178.7667
MEM 753.796875 1657731178.8671
MEM 754.312500 1657731178.9674
MEM 754.828125 1657731179.0678
MEM 755.343750 1657731179.1682
MEM 755.859375 1657731179.2686
MEM 756.375000 1657731179.3691
MEM 756.632812 1657731179.4695
MEM 757.148438 1657731179.5698
MEM 757.664062 1657731179.6702
MEM 758.179688 1657731179.7705
MEM 758.437500 1657731179.8708
MEM 759.210938 1657731179.9711
MEM 759.468750 1657731180.0715
MEM 759.984375 1657731180.1719
MEM 760.500000 1657731180.2722
MEM 761.015625 1657731180.3725
MEM 761.531250 1657731180.4729
MEM 762.046875 1657731180.5732
MEM 762.304688 1657731180.6736
MEM 762.820312 1657731180.7739
MEM 763.335938 1657731180.8743
MEM 763.851562 1657731180.9747
MEM 764.367188 1657731181.0750
MEM 764.941406 1657731181.1753
MEM 765.199219 1657731181.2757
MEM 765.714844 1657731181.3760
MEM 766.230469 1657731181.4764
MEM 766.488281 1657731181.5767
MEM 767.003906 1657731181.6770
MEM 767.519531 1657731181.7774
MEM 768.035156 1657731181.8777
MEM 768.550781 1657731181.9781
MEM 769.066406 1657731182.0784
MEM 769.582031 1657731182.1787
MEM 769.839844 1657731182.2790
MEM 770.355469 1657731182.3794
MEM 770.871094 1657731182.4797
MEM 771.386719 1657731182.5800
MEM 771.902344 1657731182.6803
MEM 772.160156 1657731182.7806
MEM 772.675781 1657731182.8810
MEM 773.191406 1657731182.9813
MEM 773.707031 1657731183.0817
MEM 774.222656 1657731183.1820
MEM 774.738281 1657731183.2823
MEM 775.253906 1657731183.3826
MEM 775.511719 1657731183.4830
MEM 776.027344 1657731183.5833
MEM 776.542969 1657731183.6840
MEM 777.058594 1657731183.7844
MEM 777.574219 1657731183.8847
MEM 778.089844 1657731183.9850
MEM 778.347656 1657731184.0853
MEM 778.863281 1657731184.1856
MEM 779.378906 1657731184.2860
MEM 779.894531 1657731184.3863
MEM 780.410156 1657731184.4866
MEM 780.667969 1657731184.5870
MEM 781.183594 1657731184.6873
MEM 781.699219 1657731184.7877
MEM 781.957031 1657731184.8880
MEM 782.730469 1657731184.9883
MEM 782.988281 1657731185.0887
MEM 783.503906 1657731185.1891
MEM 784.019531 1657731185.2894
MEM 784.535156 1657731185.3897
MEM 784.792969 1657731185.4901
MEM 785.308594 1657731185.5904
MEM 785.824219 1657731185.6908
MEM 786.339844 1657731185.7911
MEM 786.855469 1657731185.8914
MEM 787.371094 1657731185.9918
MEM 787.628906 1657731186.0921
MEM 788.144531 1657731186.1924
MEM 788.660156 1657731186.2928
MEM 789.175781 1657731186.3931
MEM 789.691406 1657731186.4935
MEM 790.207031 1657731186.5938
MEM 790.464844 1657731186.6941
MEM 790.980469 1657731186.7945
MEM 791.496094 1657731186.8948
MEM 792.011719 1657731186.9951
MEM 792.527344 1657731187.0954
MEM 793.042969 1657731187.1957
MEM 793.300781 1657731187.2961
MEM 793.816406 1657731187.3964
MEM 794.332031 1657731187.4968
MEM 794.847656 1657731187.5971
MEM 795.363281 1657731187.6975
MEM 795.621094 1657731187.7978
MEM 796.136719 1657731187.8981
MEM 796.652344 1657731187.9985
MEM 796.910156 1657731188.0988
MEM 797.425781 1657731188.1991
MEM 797.941406 1657731188.2995
MEM 798.457031 1657731188.3998
MEM 798.972656 1657731188.5001
MEM 799.488281 1657731188.6005
MEM 799.746094 1657731188.7008
MEM 800.261719 1657731188.8011
MEM 800.777344 1657731188.9015
MEM 801.292969 1657731189.0018
MEM 801.808594 1657731189.1021
MEM 802.324219 1657731189.2025
MEM 802.582031 1657731189.3028
MEM 803.097656 1657731189.4032
MEM 803.613281 1657731189.5035
MEM 804.128906 1657731189.6038
MEM 804.644531 1657731189.7042
MEM 804.902344 1657731189.8046
MEM 805.417969 1657731189.9049
MEM 805.933594 1657731190.0052
MEM 806.191406 1657731190.1055
MEM 806.964844 1657731190.2059
MEM 807.480469 1657731190.3062
MEM 807.738281 1657731190.4066
MEM 808.253906 1657731190.5069
MEM 808.769531 1657731190.6075
MEM 809.027344 1657731190.7078
MEM 809.542969 1657731190.8082
MEM 810.058594 1657731190.9085
MEM 810.574219 1657731191.0088
MEM 811.089844 1657731191.1092
MEM 811.347656 1657731191.2096
MEM 811.863281 1657731191.3100
MEM 812.386719 1657731191.4102
MEM 812.902344 1657731191.5106
MEM 813.417969 1657731191.6109
MEM 813.933594 1657731191.7112
MEM 814.191406 1657731191.8115
MEM 814.707031 1657731191.9119
MEM 815.222656 1657731192.0122
MEM 815.738281 1657731192.1126
MEM 815.996094 1657731192.2129
MEM 816.511719 1657731192.3132
MEM 817.027344 1657731192.4136
MEM 817.542969 1657731192.5138
MEM 818.058594 1657731192.6142
MEM 818.574219 1657731192.7145
MEM 818.832031 1657731192.8148
MEM 819.347656 1657731192.9152
MEM 819.863281 1657731193.0155
MEM 820.378906 1657731193.1159
MEM 820.636719 1657731193.2162
MEM 821.410156 1657731193.3166
MEM 826.566406 1657731193.4169
MEM 826.566406 1657731193.5172
MEM 826.824219 1657731193.6175
MEM 826.824219 1657731193.7178
MEM 826.824219 1657731193.8182
MEM 826.824219 1657731193.9185
MEM 826.824219 1657731194.0188
MEM 826.824219 1657731194.1192
MEM 827.082031 1657731194.2195
MEM 827.082031 1657731194.3198
MEM 827.339844 1657731194.4202
MEM 827.597656 1657731194.5205
MEM 828.113281 1657731194.6208
MEM 828.628906 1657731194.7212
MEM 829.144531 1657731194.8215
MEM 829.402344 1657731194.9218
MEM 829.917969 1657731195.0222
MEM 830.433594 1657731195.1225
MEM 830.949219 1657731195.2228
MEM 831.207031 1657731195.3232
MEM 831.722656 1657731195.4235
MEM 832.238281 1657731195.5238
MEM 832.753906 1657731195.6242
MEM 833.269531 1657731195.7246
MEM 833.527344 1657731195.8250
MEM 834.042969 1657731195.9253
MEM 834.558594 1657731196.0257
MEM 835.074219 1657731196.1259
MEM 835.589844 1657731196.2263
MEM 835.847656 1657731196.3267
MEM 836.363281 1657731196.4270
MEM 837.136719 1657731196.5274
MEM 837.394531 1657731196.6277
MEM 837.910156 1657731196.7281
MEM 838.425781 1657731196.8284
MEM 838.941406 1657731196.9288
MEM 839.199219 1657731197.0292
MEM 839.714844 1657731197.1295
MEM 840.230469 1657731197.2299
MEM 842.410156 1657731197.3303
MEM 842.707031 1657731197.4305
MEM 954.464844 1657731197.5309
MEM 967.281250 1657731197.6312
MEM 967.281250 1657731197.7316
MEM 967.281250 1657731197.8320
MEM 967.281250 1657731197.9323
MEM 967.281250 1657731198.0325
MEM 967.281250 1657731198.1329
MEM 1008.019531 1657731198.2332
MEM 1008.222656 1657731198.3341
MEM 1008.222656 1657731198.4345
MEM 1008.222656 1657731198.5348
MEM 1008.222656 1657731198.6351
MEM 1008.222656 1657731198.7355
MEM 1008.222656 1657731198.8358
MEM 1164.125000 1657731198.9362
MEM 1704.125000 1657731199.0367
MEM 2200.125000 1657731199.1372
MEM 2742.125000 1657731199.2377
MEM 3286.125000 1657731199.3382
MEM 3826.125000 1657731199.4386
MEM 4370.125000 1657731199.5391
MEM 4862.125000 1657731199.6415
MEM 4862.125000 1657731199.7432
MEM 4862.125000 1657731199.8443
MEM 4862.125000 1657731199.9461
MEM 4862.125000 1657731200.0473
MEM 4862.125000 1657731200.1488
MEM 4929.632812 1657731200.2493
MEM 5155.679688 1657731200.3500
MEM 5409.679688 1657731200.4504
MEM 5675.679688 1657731200.5508
MEM 5971.679688 1657731200.6513
MEM 6261.679688 1657731200.7517
MEM 6525.679688 1657731200.8521
MEM 6771.679688 1657731200.9526
MEM 7039.679688 1657731201.0530
MEM 7243.679688 1657731201.1534
MEM 7491.679688 1657731201.2539
MEM 7733.679688 1657731201.3545
MEM 7979.679688 1657731201.4550
MEM 8237.679688 1657731201.5554
MEM 8457.679688 1657731201.6561
MEM 8661.679688 1657731201.7566
MEM 8927.253906 1657731201.8571
